frame,camera,psnr,d_ssim,lpips
46,cam19,20.340557098388672,0.2188044786453247,0.33654841780662537
47,cam00,24.929609298706055,0.11513346433639526,0.2638152539730072
47,cam09,18.583154678344727,0.2542315125465393,0.3453061282634735
47,cam19,20.365028381347656,0.22314000129699707,0.34419429302215576
48,cam00,24.638402938842773,0.1220894455909729,0.27832701802253723
48,cam09,18.414926528930664,0.26156890392303467,0.3544921576976776
48,cam19,20.17862319946289,0.2270471453666687,0.34962040185928345
49,cam00,23.833194732666016,0.13576430082321167,0.29535481333732605
49,cam09,18.305116653442383,0.2670223116874695,0.3661215305328369
49,cam19,20.037309646606445,0.235970139503479,0.36007899045944214
50,cam00,23.98390769958496,0.13126534223556519,0.2902419865131378
50,cam09,18.081111907958984,0.2725698947906494,0.37240070104599
50,cam19,19.969255447387695,0.23749828338623047,0.3634335398674011
51,cam00,23.887495040893555,0.13481658697128296,0.30286234617233276
51,cam09,17.849428176879883,0.2808590531349182,0.3896067142486572
51,cam19,19.473365783691406,0.24617499113082886,0.3729848265647888
52,cam00,23.45130729675293,0.1384097933769226,0.31083184480667114
52,cam09,17.75901985168457,0.28086793422698975,0.3917113244533539
52,cam19,19.474584579467773,0.24691152572631836,0.3751559257507324
53,cam00,23.146121978759766,0.14223241806030273,0.3116103708744049
53,cam09,17.561735153198242,0.2903905510902405,0.4027274549007416
53,cam19,19.321979522705078,0.2501516342163086,0.3828176259994507
