iter,loss
100,0.0095483623
200,0.015310394
300,0.01423482
400,0.0086264107
500,0.0098609552
600,0.01313967
700,0.011257383
800,0.01751858
900,0.01406472
1000,0.012633183
1100,0.012092344
1200,0.010464793
1300,0.015207294
1400,0.0099066077
1500,0.012018517
1600,0.012086555
1700,0.0099057136
1800,0.016964164
1900,0.0096639488
2000,0.010793511
2100,0.011952778
2200,0.014670903
2300,0.011259164
2400,0.0096154865
2500,0.0095413383
2600,0.010929427
2700,0.0094320234
2800,0.013670505
2900,0.01238891
3000,0.014868548
3100,0.0091641881
3200,0.010422602
3300,0.010918262
3400,0.01171861
3500,0.013440473
3600,0.012317732
3700,0.01114871
3800,0.010810122
3900,0.0090450402
4000,0.010716656
4100,0.011841714
4200,0.017372794
4300,0.011738719
4400,0.012391664
4500,0.015906241
4600,0.011164417
4700,0.0091038579
4800,0.011169235
4900,0.011164794
5000,0.015496342
5100,0.010537338
5200,0.0095830606
5300,0.010975845
5400,0.012012977
5500,0.01125258
5600,0.011882637
5700,0.012535214
5800,0.010288153
5900,0.0090775937
6000,0.009077955
6100,0.012208474
6200,0.015664652
6300,0.012558479
6400,0.0094104828
6500,0.011150148
6600,0.0097583085
6700,0.011203898
6800,0.010994285
6900,0.011664106
7000,0.0093280245
*** LAST100_MEAN ***,0.0093280245
