iter,loss
100,0.017635159
200,0.0086795194
300,0.010291394
400,0.011144784
500,0.0091733793
600,0.014934549
700,0.015397118
800,0.012805251
900,0.011606436
1000,0.012257457
1100,0.011615866
1200,0.010930119
1300,0.013017786
1400,0.011240244
1500,0.011297779
1600,0.010633701
1700,0.012031601
1800,0.011364533
1900,0.0094979275
2000,0.011458999
2100,0.010415498
2200,0.01270215
2300,0.010584509
2400,0.010278568
2500,0.0095289163
2600,0.012429854
2700,0.014478445
2800,0.011562691
2900,0.01221192
3000,0.012022165
3100,0.011959238
3200,0.010904265
3300,0.011698522
3400,0.012270036
3500,0.011713658
3600,0.009922564
3700,0.0089180861
3800,0.011899142
3900,0.010002592
4000,0.01006753
4100,0.014949724
4200,0.0087737162
4300,0.00993458
4400,0.010173371
4500,0.011134246
4600,0.0098284623
4700,0.011524093
4800,0.01046019
4900,0.013924506
5000,0.0096155992
5100,0.015043763
5200,0.009105796
5300,0.014807166
5400,0.010003222
5500,0.01017884
5600,0.009312029
5700,0.00933256
5800,0.0107365
5900,0.0088488823
6000,0.011224801
6100,0.010979453
6200,0.010260172
6300,0.0096660387
6400,0.011812189
6500,0.010499926
6600,0.010467657
6700,0.011394452
6800,0.0098920548
6900,0.014971305
7000,0.0097931642
*** LAST100_MEAN ***,0.0097931642
