iter,loss
100,0.012981638
200,0.013603179
300,0.012710681
400,0.011881344
500,0.0098592341
600,0.023428444
700,0.016007431
800,0.015243916
900,0.022458524
1000,0.015394575
1100,0.016601861
1200,0.013742581
1300,0.013772747
1400,0.012193073
1500,0.01379726
1600,0.012329882
1700,0.013644278
1800,0.011721913
1900,0.011115081
2000,0.014452631
2100,0.012146309
2200,0.012757557
2300,0.011999511
2400,0.011280204
2500,0.01053649
2600,0.020393103
2700,0.013199956
2800,0.01273329
2900,0.012453574
3000,0.016102958
3100,0.01166153
3200,0.010488459
3300,0.01243461
3400,0.01032903
3500,0.012255138
3600,0.011589289
3700,0.013366042
3800,0.011995474
3900,0.011124879
4000,0.010396186
4100,0.012286052
4200,0.012293114
4300,0.010485953
4400,0.011639375
4500,0.013533395
4600,0.014008351
4700,0.012058886
4800,0.012291254
4900,0.013255865
5000,0.011300829
5100,0.013315499
5200,0.01301154
5300,0.012244786
5400,0.01202115
5500,0.015133973
5600,0.011860615
5700,0.012250181
5800,0.014500579
5900,0.011368547
6000,0.011792464
6100,0.019227093
6200,0.01029304
6300,0.014158094
6400,0.01297562
6500,0.01230433
6600,0.012211342
6700,0.013587288
6800,0.012702777
6900,0.012402153
7000,0.0097400397
*** LAST100_MEAN ***,0.0097400397
