iter,loss
100,0.16309842
200,0.13548045
300,0.1197165
400,0.086972229
500,0.098498881
600,0.083340682
700,0.088229224
800,0.10875882
900,0.053122334
1000,0.088854544
1100,0.058518961
1200,0.069719501
1300,0.051872618
1400,0.046942741
1500,0.047849029
1600,0.039580707
1700,0.038164955
1800,0.028699841
1900,0.025983134
2000,0.030141007
*** LAST100_MEAN ***,0.030141007
