frame,gaussian_count,iteration,wall_seconds,peak_cuda_MiB
86,216667,7000,136.73378351214342,787.6328125
87,212475,7000,137.19354399014264,794.185546875
88,216430,7000,137.24008731893264,794.81884765625
89,216457,7000,138.7784108838532,780.29248046875
90,216063,7000,139.2399582839571,786.6318359375
91,205591,7000,137.21871034894139,787.41259765625
92,219289,7000,139.84248221688904,805.08203125
93,219280,7000,141.33453551703133,785.0966796875
94,209285,7000,137.10379481501877,782.15576171875
95,216269,7000,138.1529799720738,792.28857421875
96,218428,7000,137.82038898416795,790.857421875
97,213426,7000,138.23390770307742,792.95751953125
98,217144,7000,138.64772499585524,795.9384765625
99,214811,7000,139.18956903298385,786.74462890625
100,212627,7000,137.95258479309268,788.04638671875
101,216659,7000,138.30866893590428,804.1875
102,222539,7000,138.1337457029149,796.4853515625
103,220726,7000,137.00857166899368,796.08056640625
104,215817,7000,137.79117737687193,793.12841796875
105,216094,7000,136.31245136307552,785.4853515625
106,217480,7000,136.3090824179817,779.8466796875
107,217928,7000,136.60092360293493,792.95068359375
108,209451,7000,138.3984527788125,782.85791015625
109,212707,7000,138.20418400294147,789.25732421875
110,217998,7000,137.1334894578904,796.65087890625
111,214062,7000,139.0063413749449,785.88037109375
112,207690,7000,137.33375913300551,785.19384765625
113,212555,7000,138.7261440108996,796.02001953125
114,212991,7000,136.36192905390635,784.63427734375
115,221889,7000,140.0234748038929,799.22998046875
116,218777,7000,137.26721332408488,785.26513671875
117,216880,7000,136.31604926520959,789.1552734375
118,220298,7000,137.6514529150445,791.77587890625
119,218651,7000,139.12901274790056,805.2412109375
120,217888,7000,138.81219964986667,798.818359375
121,214948,7000,136.2785843128804,784.74560546875
122,213495,7000,139.8293855949305,789.49560546875
123,216518,7000,138.1934986950364,782.88427734375
124,212724,7000,138.70651652803645,785.89892578125
125,209723,7000,136.54467297694646,775.31640625
126,211863,7000,136.3605920849368,778.95947265625
127,211028,7000,136.10605300986208,774.751953125
128,215044,7000,136.17595917009749,787.18359375
129,207995,7000,138.70440712803975,777.3173828125
130,212817,7000,137.12168844696134,798.39404296875
131,207942,7000,137.17882840894163,782.33447265625
132,217090,7000,137.66568670305423,784.9697265625
133,212185,7000,136.91103550815023,781.47216796875
134,210171,7000,137.19713071594015,785.85888671875
135,213503,7000,137.69757143501192,777.921875
136,209333,7000,135.8037900729105,772.4853515625
137,209716,7000,137.90767232212238,781.44091796875
138,213143,7000,138.45707639306784,782.578125
139,211483,7000,137.76327486010268,777.73974609375
140,212242,7000,137.06744547607377,781.169921875
141,207738,7000,136.12459058198147,773.23388671875
142,217354,7000,137.16310446406715,790.0546875
143,206472,7000,137.96385549614206,783.38232421875
144,212151,7000,137.01345533085987,786.439453125
145,214558,7000,139.30202124803327,784.7685546875
146,215959,7000,136.2061742870137,783.509765625
147,215930,7000,136.63920391304418,784.8017578125
148,213709,7000,137.0806709290482,791.42333984375
149,210365,7000,137.02966425311752,780.2041015625
150,212104,7000,136.78372708591633,782.75390625
151,214618,7000,137.94221911183558,786.7958984375
152,215807,7000,137.82220498705283,790.89453125
153,208813,7000,135.5534390830435,777.6455078125
154,213706,7000,136.5431772179436,783.51708984375
155,211121,7000,135.51830401620828,770.4765625
156,214425,7000,137.66745691606775,783.724609375
157,210246,7000,137.8226671682205,791.6484375
158,214619,7000,138.30318146198988,791.81982421875
159,212079,7000,137.37773396004923,788.384765625
160,207655,7000,138.00111174606718,784.59619140625
161,209272,7000,138.40950177703053,783.81396484375
162,216227,7000,135.80295934411697,777.14453125
163,209675,7000,138.73632262996398,796.72509765625
164,220077,7000,136.14753857092,795.962890625
165,214396,7000,140.7008078249637,792.58740234375
166,214436,7000,138.55125408689491,794.1572265625
167,219715,7000,138.26823020307347,796.6787109375
168,211141,7000,138.07051281514578,787.78857421875
169,213767,7000,138.16922242403962,799.70458984375
170,217556,7000,138.73337283101864,791.04052734375
171,219560,7000,138.40245674503967,802.013671875
172,220747,7000,136.6991607840173,792.4140625
173,214600,7000,137.26737081795,786.55908203125
174,215791,7000,138.69281635712832,801.13427734375
175,220888,7000,134.39912069193088,791.3125
176,215139,7000,136.69845412299037,785.63720703125
177,209369,7000,138.78848201502115,775.5712890625
178,215913,7000,136.9901496330276,789.412109375
179,216912,7000,137.97073714993894,790.21923828125
180,210839,7000,136.35807601595297,777.19287109375
181,216720,7000,137.8883460070938,793.11865234375
182,214630,7000,138.24348500510678,789.2978515625
183,222112,7000,137.93073893804103,805.64306640625
184,224618,7000,138.21600405615754,812.4365234375
185,221181,7000,135.77771115885116,812.10107421875
186,216468,7000,140.243467889959,791.89599609375
187,219874,7000,135.72745885001495,791.40673828125
188,214625,7000,140.12217598292045,788.125
189,215440,7000,139.14782334212214,792.2294921875
190,223475,7000,137.48784038913436,812.1533203125
191,219862,7000,136.3477535978891,792.97119140625
192,225673,7000,139.42955936701037,811.9306640625
193,215300,7000,136.94346098112874,791.12744140625
194,212441,7000,136.62657717010006,784.138671875
195,220542,7000,137.95546235889196,798.46044921875
196,217996,7000,138.87219687411562,797.4873046875
197,215145,7000,137.72121402597986,788.48046875
198,211209,7000,139.47047937405296,781.26318359375
199,214426,7000,135.18661059299484,783.91650390625
200,219467,7000,137.69880198105238,792.02001953125
201,220448,7000,136.6282641571015,802.04345703125
202,210978,7000,139.715322508011,791.43896484375
203,209630,7000,136.63048380310647,778.5732421875
204,218866,7000,139.42918731900863,795.45751953125
205,211092,7000,136.5711713740602,782.9716796875
206,218607,7000,134.7570419299882,789.0478515625
207,214937,7000,135.86770338588394,784.95947265625
208,208200,7000,140.2108900290914,796.66748046875
209,216812,7000,138.46840152190998,785.5478515625
210,212568,7000,135.06245539709926,770.70751953125
211,215006,7000,139.72475975286216,784.8955078125
212,213966,7000,138.26101325405762,784.07958984375
213,212889,7000,137.41819713497534,780.1640625
214,217166,7000,136.70443146093749,789.97119140625
215,218855,7000,138.97671202314086,793.89013671875
216,212820,7000,139.3613112459425,784.037109375
217,215627,7000,139.60804771003313,795.69140625
218,218848,7000,137.8515711009968,797.15771484375
219,217366,7000,136.13487444492057,799.61767578125
220,217617,7000,137.34745382517576,786.0029296875
221,218066,7000,137.03765883506276,793.9482421875
222,217708,7000,139.28877308405936,790.43408203125
223,214275,7000,139.1063311349135,789.6328125
224,209691,7000,135.7465188719798,772.93310546875
225,214328,7000,135.61030249181204,789.43603515625
226,214410,7000,139.68776562600397,792.681640625
227,216812,7000,138.17013280792162,798.40283203125
228,214522,7000,137.31687967502512,786.107421875
229,214948,7000,134.99028374277987,790.091796875
230,215417,7000,138.67225950793363,787.12158203125
231,218255,7000,137.8066439058166,791.76220703125
232,216872,7000,139.96889517479576,801.9033203125
233,215756,7000,137.14012543694116,791.26025390625
234,212683,7000,139.0931036598049,779.88037109375
235,207779,7000,138.76651082700118,773.7021484375
236,219574,7000,138.54012404894456,792.97314453125
237,213863,7000,134.60746948211454,785.83349609375
238,210620,7000,136.4841461640317,788.39794921875
239,212309,7000,138.31888864794746,785.23046875
240,209743,7000,137.40924189286307,784.3193359375
241,209692,7000,137.37200976512395,784.626953125
242,214281,7000,137.13119254796766,786.78662109375
243,211002,7000,137.88896659505554,787.8388671875
244,212848,7000,137.1935082951095,786.509765625
245,210296,7000,136.8984611069318,782.53515625
246,211688,7000,137.82354863989167,781.2177734375
247,214980,7000,136.93866070592776,784.16552734375
248,214282,7000,136.30161395506002,793.05419921875
249,212761,7000,138.59997808397748,797.38525390625
250,212987,7000,137.5255439549219,782.03759765625
251,210795,7000,139.63278494216502,795.89990234375
252,209563,7000,137.8157785590738,778.154296875
253,213887,7000,138.83360939798877,784.41796875
254,209866,7000,136.99723142618313,778.71240234375
255,216545,7000,138.07603102806024,784.82080078125
256,214337,7000,137.67764041014016,798.1474609375
257,213247,7000,137.6142312719021,784.04541015625
258,212196,7000,135.51186645310372,786.921875
259,216045,7000,136.95136876613833,778.41845703125
260,212085,7000,138.06086583901197,790.173828125
261,219987,7000,138.25802754214965,801.6923828125
262,212331,7000,138.30180571391247,780.7744140625
263,208849,7000,138.0716798659414,783.43798828125
264,211230,7000,137.72009269800037,777.32470703125
265,209795,7000,137.03278401494026,777.0498046875
266,216168,7000,135.6594261028804,777.30615234375
267,210772,7000,134.3329334591981,770.52197265625
268,205538,7000,137.54753211792558,773.45361328125
269,206066,7000,138.5483903430868,789.6044921875
270,205626,7000,137.7729457539972,791.56201171875
271,209682,7000,136.1330557090696,770.373046875
272,209452,7000,137.3124955210369,773.8603515625
273,211721,7000,136.77606328809634,779.85595703125
274,212834,7000,135.89179323706776,782.5390625
275,209333,7000,137.18097234005108,781.93701171875
276,210951,7000,137.9764973479323,785.0283203125
277,210646,7000,138.68681648396887,787.69970703125
278,211093,7000,136.6368371520657,784.771484375
279,215022,7000,136.98758217389695,774.00732421875
280,214001,7000,136.79964034887962,777.13232421875
281,212909,7000,136.12758887885138,787.73193359375
282,213505,7000,136.100636793999,784.4560546875
283,217437,7000,138.03118603909388,801.5810546875
284,217365,7000,137.40883899782784,803.24853515625
285,213619,7000,139.4889045509044,788.65234375
286,209207,7000,138.61044537695125,783.642578125
287,215609,7000,138.83147300686687,793.84716796875
288,214474,7000,137.56825136602856,784.603515625
289,213559,7000,138.0316507529933,790.25
290,215459,7000,136.63328676111996,783.5283203125
291,217250,7000,139.88804718479514,782.59228515625
292,207714,7000,137.7933830730617,785.94775390625
293,210000,7000,136.81241027405486,779.33203125
294,219590,7000,139.05316993780434,804.060546875
295,211773,7000,136.1544259870425,781.23876953125
296,209668,7000,136.05741299199872,775.14208984375
297,214027,7000,136.72122765798122,793.70703125
298,224354,7000,138.42012278689072,807.3720703125
299,214091,7000,144.05917676119134,797.3955078125
300,212785,7000,134.91033487604,775.30712890625
