filename,psnr,ms_ssim
left1_000001.png,20.77794647216797,0.7677133083343506
left1_000003.png,20.995201110839844,0.774997889995575
left1_000005.png,21.177921295166016,0.7806312441825867
left1_000007.png,21.362150192260742,0.7945240139961243
left1_000009.png,21.562564849853516,0.7967507839202881
left1_000011.png,21.87279510498047,0.8072025775909424
left1_000013.png,22.353933334350586,0.8152502775192261
left1_000015.png,22.445096969604492,0.8175340294837952
left1_000017.png,22.632400512695312,0.8179187178611755
left1_000019.png,22.276290893554688,0.8304157257080078
left1_000021.png,21.87440299987793,0.8182433843612671
left1_000023.png,21.784242630004883,0.8001976013183594
left1_000025.png,22.362613677978516,0.8047811985015869
left1_000027.png,22.578489303588867,0.8257468938827515
left1_000029.png,22.611019134521484,0.8217225670814514
left1_000031.png,22.80428123474121,0.8267626166343689
left1_000033.png,22.327823638916016,0.8122309446334839
left1_000035.png,22.382057189941406,0.8123536109924316
left1_000037.png,21.732267379760742,0.8027344346046448
left1_000039.png,21.673505783081055,0.7901749610900879
left1_000041.png,21.211475372314453,0.7844745516777039
left1_000043.png,21.098634719848633,0.7753382325172424
left1_000045.png,21.13957405090332,0.7635993361473083
left1_000047.png,21.547164916992188,0.7953168153762817
left1_000049.png,21.35634422302246,0.8021414875984192
left1_000051.png,21.149686813354492,0.7940568923950195
left1_000053.png,21.751850128173828,0.7924147248268127
left1_000055.png,21.456113815307617,0.77461838722229
left1_000057.png,21.106090545654297,0.761468768119812
left1_000059.png,20.716289520263672,0.7486971616744995
left1_000061.png,21.16482925415039,0.7685955762863159
left1_000063.png,21.449689865112305,0.7832949161529541
left1_000065.png,22.5140380859375,0.8216449022293091
left1_000067.png,22.781204223632812,0.8238948583602905
left1_000069.png,20.743045806884766,0.7296515703201294
left1_000071.png,20.670703887939453,0.7339045405387878
left1_000073.png,20.869293212890625,0.7462893724441528
left1_000075.png,20.95054054260254,0.7485728859901428
left1_000077.png,21.28972816467285,0.7744373083114624
left1_000079.png,21.351701736450195,0.7854217290878296
left1_000081.png,21.32941436767578,0.7942522168159485
left1_000083.png,22.081729888916016,0.8188742995262146
left1_000085.png,22.815631866455078,0.8319757580757141
left1_000087.png,22.769180297851562,0.8332454562187195
left1_000089.png,23.630189895629883,0.8485572934150696
left1_000091.png,23.332571029663086,0.836414098739624
left1_000093.png,23.238178253173828,0.8344749808311462
left1_000095.png,23.44547462463379,0.8428552746772766
left1_000097.png,23.253067016601562,0.8442184329032898
left1_000099.png,23.228939056396484,0.8468661308288574
left1_000101.png,23.291967391967773,0.8474876284599304
left1_000103.png,23.81604766845703,0.8507563471794128
left1_000105.png,23.72941017150879,0.8466024398803711
left1_000107.png,22.884319305419922,0.8158673644065857
left1_000109.png,22.743593215942383,0.8100664615631104
left1_000111.png,21.950332641601562,0.7798425555229187
left1_000113.png,22.00283432006836,0.7875487804412842
left1_000115.png,22.285917282104492,0.8023243546485901
left1_000117.png,22.701107025146484,0.8132142424583435
left1_000119.png,23.073511123657227,0.8218266367912292
left1_000121.png,23.50564956665039,0.8397495150566101
left1_000123.png,23.736778259277344,0.8491641283035278
left1_000125.png,23.852394104003906,0.8469064831733704
left1_000127.png,23.56463050842285,0.8332222104072571
left1_000129.png,23.350250244140625,0.8429798483848572
left1_000131.png,22.766220092773438,0.8256723284721375
left1_000133.png,22.52798080444336,0.8289201259613037
left1_000135.png,22.56167221069336,0.8310354948043823
left1_000137.png,22.776504516601562,0.8168613314628601
left1_000139.png,22.88704490661621,0.8121239542961121
left1_000141.png,22.62356948852539,0.8072052597999573
left1_000143.png,23.12866973876953,0.8202379941940308
left1_000145.png,22.652997970581055,0.7981157898902893
left1_000147.png,22.096338272094727,0.782872200012207
left1_000149.png,21.65395736694336,0.7731814980506897
left1_000151.png,21.675426483154297,0.7901333570480347
left1_000153.png,21.043577194213867,0.7882407307624817
left1_000155.png,20.214542388916016,0.7721056938171387
left1_000157.png,20.364398956298828,0.7905536890029907
left1_000159.png,20.637027740478516,0.8127931952476501
left1_000161.png,20.845251083374023,0.8192096948623657
left1_000163.png,21.325185775756836,0.827046275138855
left1_000165.png,21.644067764282227,0.8264867067337036
left1_000167.png,21.656274795532227,0.8157760500907898
left1_000169.png,21.323345184326172,0.7994370460510254
left1_000171.png,21.55000114440918,0.8155060410499573
left1_000173.png,22.31892967224121,0.8514837026596069
left1_000175.png,22.74903678894043,0.8501173853874207
left1_000177.png,22.979219436645508,0.8422325849533081
left1_000179.png,22.84782600402832,0.837302029132843
left1_000181.png,22.817310333251953,0.8378869891166687
left1_000183.png,22.542753219604492,0.8352760672569275
left1_000185.png,22.173368453979492,0.822994589805603
left1_000187.png,21.554405212402344,0.8136006593704224
left1_000189.png,20.866954803466797,0.805980384349823
left1_000191.png,20.41200065612793,0.7942137718200684
left1_000193.png,20.28779411315918,0.7885904908180237
left1_000195.png,20.12557601928711,0.7910221815109253
left1_000197.png,20.21966552734375,0.7919454574584961
left1_000199.png,20.763221740722656,0.8017169833183289
left1_000201.png,20.969356536865234,0.7972491383552551
left1_000203.png,21.2959041595459,0.8041312098503113
left1_000205.png,21.190793991088867,0.798684298992157
left1_000207.png,21.311452865600586,0.7873871922492981
left1_000209.png,22.140331268310547,0.8050209283828735
left1_000211.png,21.895544052124023,0.7885617613792419
left1_000213.png,19.63804054260254,0.6832521557807922
left1_000215.png,17.27943229675293,0.7189938426017761
left1_000217.png,17.244226455688477,0.7065734267234802
left1_000219.png,17.51571273803711,0.6937435865402222
left1_000221.png,17.69071388244629,0.6955468058586121
left1_000223.png,17.70735740661621,0.7090961337089539
left1_000225.png,18.140804290771484,0.7282751202583313
left1_000227.png,18.687192916870117,0.758399486541748
left1_000229.png,18.48050880432129,0.7673128843307495
left1_000231.png,19.177757263183594,0.7971495985984802
left1_000233.png,19.854066848754883,0.7917033433914185
left1_000235.png,17.973520278930664,0.5642653107643127
left1_000237.png,18.36781120300293,0.7412382960319519
left1_000239.png,18.507247924804688,0.74546217918396
left1_000241.png,18.255022048950195,0.7370555996894836
left1_000243.png,18.582836151123047,0.7805916666984558
left1_000245.png,19.00881004333496,0.8129338026046753
left1_000247.png,19.22117805480957,0.7994254231452942
left1_000249.png,19.80986976623535,0.7844784259796143
left1_000251.png,18.016510009765625,0.6648896932601929
left1_000253.png,17.27793312072754,0.7122713327407837
left1_000255.png,17.016529083251953,0.7344826459884644
left1_000257.png,17.180831909179688,0.7427695393562317
left1_000259.png,17.567838668823242,0.7520918846130371
left1_000261.png,18.14561653137207,0.7650250792503357
left1_000263.png,17.93802833557129,0.758284330368042
left1_000265.png,17.756750106811523,0.7307457327842712
left1_000267.png,17.43450164794922,0.7009221315383911
left1_000269.png,17.0274600982666,0.6679534316062927
left1_000271.png,17.235837936401367,0.7194802165031433
left1_000273.png,17.572601318359375,0.7499750256538391
left1_000275.png,18.880414962768555,0.7886906266212463
left1_000277.png,19.98319435119629,0.8356479406356812
left1_000279.png,22.902795791625977,0.8449890613555908
left1_000281.png,23.929738998413086,0.8521934747695923
left1_000283.png,24.10932159423828,0.845923662185669
left1_000285.png,23.774961471557617,0.8307181000709534
left1_000287.png,22.7092227935791,0.8040511608123779
left1_000289.png,21.272253036499023,0.7817848324775696
left1_000291.png,20.39330291748047,0.7693687081336975
left1_000293.png,19.30618667602539,0.7471859455108643
left1_000295.png,18.53689956665039,0.7610995769500732
left1_000297.png,17.409292221069336,0.7523521184921265
left1_000299.png,16.808515548706055,0.7683649063110352
left1_000301.png,16.27029800415039,0.7798052430152893
left1_000303.png,16.811981201171875,0.7835016250610352
left1_000305.png,17.239356994628906,0.8032533526420593
left1_000307.png,17.398826599121094,0.7971883416175842
left1_000309.png,17.40023422241211,0.800818681716919
left1_000311.png,17.095108032226562,0.7902282476425171
left1_000313.png,16.95116424560547,0.7909569144248962
left1_000315.png,16.944284439086914,0.8006213307380676
left1_000317.png,16.85197639465332,0.8140560984611511
left1_000319.png,17.417316436767578,0.8178741931915283
left1_000321.png,22.719257354736328,0.7870816588401794
left1_000323.png,23.660919189453125,0.8214475512504578
left1_000325.png,22.145030975341797,0.7699511647224426
left1_000327.png,20.217615127563477,0.6751568913459778
left1_000329.png,17.568864822387695,0.5396841764450073
left1_000331.png,16.250707626342773,0.49011045694351196
left1_000333.png,15.284249305725098,0.676582396030426
left1_000335.png,15.49044418334961,0.6806950569152832
left1_000337.png,15.904718399047852,0.6987727880477905
left1_000339.png,16.9661808013916,0.7282869815826416
left1_000341.png,17.609060287475586,0.7535284161567688
left1_000343.png,19.24087905883789,0.8039928674697876
left1_000345.png,20.954627990722656,0.8326619863510132
left1_000347.png,21.3550968170166,0.8455453515052795
left1_000349.png,20.79430389404297,0.8194840550422668
left1_000351.png,20.372751235961914,0.793242335319519
left1_000353.png,19.48414421081543,0.7736638188362122
left1_000355.png,18.621322631835938,0.7492263913154602
left1_000357.png,18.930252075195312,0.7446424961090088
left1_000359.png,20.035654067993164,0.7912975549697876
left1_000361.png,21.583139419555664,0.8478574752807617
left1_000363.png,22.802711486816406,0.8691900372505188
left1_000365.png,24.71735191345215,0.9021406769752502
left1_000367.png,24.453563690185547,0.8815414309501648
left1_000369.png,23.828397750854492,0.8644545078277588
left1_000371.png,23.863311767578125,0.8536823391914368
left1_000373.png,24.5714054107666,0.8635453581809998
left1_000375.png,24.70170783996582,0.8657165765762329
left1_000377.png,24.38312339782715,0.8585186004638672
left1_000379.png,23.653520584106445,0.8442854881286621
left1_000381.png,21.672258377075195,0.7783294916152954
left1_000383.png,21.149885177612305,0.7582259774208069
left1_000385.png,20.838911056518555,0.7534937858581543
left1_000387.png,20.623329162597656,0.7478379011154175
left1_000389.png,20.749374389648438,0.7531309127807617
left1_000391.png,21.250335693359375,0.7850527763366699
left1_000393.png,20.698055267333984,0.8037233352661133
left1_000395.png,20.920955657958984,0.8160980939865112
left1_000397.png,20.43376350402832,0.8110912442207336
left1_000399.png,20.339611053466797,0.8154480457305908
left1_000401.png,20.30086898803711,0.8204516768455505
left1_000403.png,20.336503982543945,0.8201436996459961
left1_000405.png,20.672504425048828,0.8421372175216675
left1_000407.png,21.289352416992188,0.8555530309677124
left1_000409.png,21.964933395385742,0.8606361746788025
left1_000411.png,22.433513641357422,0.8613401055335999
left1_000413.png,23.546926498413086,0.8844813704490662
left1_000415.png,23.221960067749023,0.8656003475189209
left1_000417.png,22.363624572753906,0.8208810687065125
left1_000419.png,19.8175048828125,0.71180260181427
left1_000421.png,19.477027893066406,0.7199603319168091
left1_000423.png,19.206506729125977,0.6968390345573425
left1_000425.png,19.36640739440918,0.710765540599823
left1_000427.png,20.192886352539062,0.7530807852745056
left1_000429.png,21.633859634399414,0.8214226961135864
left1_000431.png,23.477624893188477,0.8661612868309021
left1_000433.png,23.42914390563965,0.8845489025115967
left1_000435.png,23.02529525756836,0.8715562224388123
left1_000437.png,22.922683715820312,0.8570146560668945
left1_000439.png,23.415328979492188,0.8490748405456543
left1_000441.png,22.38520622253418,0.8137297630310059
left1_000443.png,21.40481185913086,0.768975555896759
left1_000445.png,20.763870239257812,0.7443457245826721
left1_000447.png,20.310659408569336,0.7376433610916138
left1_000449.png,19.954153060913086,0.7693703174591064
left1_000451.png,20.66629981994629,0.7710169553756714
left1_000453.png,20.587379455566406,0.7794222831726074
left1_000455.png,20.33721160888672,0.7957219481468201
left1_000457.png,20.288787841796875,0.8215466737747192
left1_000459.png,19.77789306640625,0.8193578720092773
left1_000461.png,19.582738876342773,0.8141505122184753
left1_000463.png,20.176389694213867,0.8302666544914246
left1_000465.png,20.6218204498291,0.8332322239875793
left1_000467.png,20.909379959106445,0.8445520401000977
left1_000469.png,20.98643684387207,0.864372968673706
left1_000471.png,21.506742477416992,0.8664079308509827
left1_000473.png,22.18667984008789,0.8785352110862732
left1_000475.png,23.680776596069336,0.8959574699401855
left1_000477.png,24.529848098754883,0.9034963846206665
left1_000479.png,24.489643096923828,0.8788002133369446
left1_000481.png,23.38130760192871,0.8469513654708862
left1_000483.png,20.612316131591797,0.7538412809371948
left1_000485.png,19.116771697998047,0.7229155898094177
left1_000487.png,19.065109252929688,0.7259814739227295
left1_000489.png,19.209569931030273,0.7453561425209045
left1_000491.png,19.343116760253906,0.7659474015235901
left1_000493.png,19.3798828125,0.7894092202186584
left1_000495.png,18.719667434692383,0.785710334777832
left1_000497.png,19.15018081665039,0.8011595010757446
left1_000499.png,19.302322387695312,0.807397723197937
left1_000501.png,20.18834686279297,0.8377546668052673
left1_000503.png,20.28318977355957,0.8450100421905518
left1_000505.png,20.613534927368164,0.8498852252960205
left1_000507.png,21.045734405517578,0.8583182692527771
left1_000509.png,20.15505027770996,0.8338822722434998
left1_000511.png,20.232206344604492,0.8328063488006592
right1_000000.png,20.57918930053711,0.7842019200325012
right1_000002.png,20.485990524291992,0.7782881259918213
right1_000004.png,21.379179000854492,0.7959142923355103
right1_000006.png,21.218034744262695,0.7949010729789734
right1_000008.png,21.61688232421875,0.8076897263526917
right1_000010.png,21.826923370361328,0.8181827664375305
right1_000012.png,20.24227523803711,0.7484375834465027
right1_000014.png,22.86130142211914,0.8372980356216431
right1_000016.png,22.971210479736328,0.8287031650543213
right1_000018.png,22.55232810974121,0.8564591407775879
right1_000020.png,22.211666107177734,0.8450058102607727
right1_000022.png,22.53608512878418,0.8265944123268127
right1_000024.png,22.68394660949707,0.8113338351249695
right1_000026.png,20.130786895751953,0.7808567881584167
right1_000028.png,21.23135757446289,0.8032656908035278
right1_000030.png,21.533571243286133,0.8273057341575623
right1_000032.png,22.107189178466797,0.8462519645690918
right1_000034.png,22.37830352783203,0.8542841672897339
right1_000036.png,21.57863998413086,0.8349106907844543
right1_000038.png,20.969797134399414,0.8134702444076538
right1_000040.png,20.721946716308594,0.8085618615150452
right1_000042.png,20.61149024963379,0.8031044006347656
right1_000044.png,20.6895751953125,0.7953892946243286
right1_000046.png,19.296642303466797,0.7563167810440063
right1_000048.png,18.75252342224121,0.7595763206481934
right1_000050.png,18.675813674926758,0.7684251666069031
right1_000052.png,21.365684509277344,0.8236179947853088
right1_000054.png,23.369352340698242,0.8653441071510315
right1_000056.png,23.519758224487305,0.8649219870567322
right1_000058.png,22.31755256652832,0.8321807980537415
right1_000060.png,22.02218246459961,0.8165864944458008
right1_000062.png,21.934755325317383,0.8160938620567322
right1_000064.png,22.043027877807617,0.8348155617713928
right1_000066.png,22.096763610839844,0.8324194550514221
right1_000068.png,21.963579177856445,0.8278794884681702
right1_000070.png,21.136621475219727,0.7704997062683105
right1_000072.png,20.68781089782715,0.7678495049476624
right1_000074.png,20.874691009521484,0.7618189454078674
right1_000076.png,21.02248191833496,0.7882740497589111
right1_000078.png,21.163597106933594,0.8017138242721558
right1_000080.png,20.902774810791016,0.8047075867652893
right1_000082.png,21.082202911376953,0.8187963962554932
