frame,camera,psnr,d_ssim,lpips
97,cam16,31.195436477661133,0.05617058277130127,0.1874973475933075
98,cam00,31.654735565185547,0.04760211706161499,0.20021836459636688
98,cam08,27.945104598999023,0.0749620795249939,0.2105577141046524
98,cam16,31.111839294433594,0.058786094188690186,0.19017083942890167
99,cam00,30.88318634033203,0.04743736982345581,0.20468920469284058
99,cam08,28.382112503051758,0.07668524980545044,0.21873068809509277
99,cam16,28.753602981567383,0.06824672222137451,0.20279693603515625
100,cam00,31.176454544067383,0.05009639263153076,0.20778296887874603
100,cam08,28.049808502197266,0.07933974266052246,0.22648046910762787
100,cam16,30.605485916137695,0.05921661853790283,0.1905546337366104
101,cam00,31.74443817138672,0.04878968000411987,0.20277409255504608
101,cam08,28.367830276489258,0.07492321729660034,0.214223712682724
101,cam16,30.917190551757812,0.05880457162857056,0.1922907680273056
102,cam00,23.336261749267578,0.09953933954238892,0.2745046615600586
102,cam08,24.015880584716797,0.09253865480422974,0.23105062544345856
102,cam16,28.244895935058594,0.06386202573776245,0.19714662432670593
103,cam00,31.181367874145508,0.04889637231826782,0.2015973925590515
103,cam08,24.05901336669922,0.11188960075378418,0.2416837066411972
103,cam16,30.68929672241211,0.057630300521850586,0.18104188144207
104,cam00,30.67563247680664,0.04993581771850586,0.20304837822914124
104,cam08,28.06167221069336,0.07541489601135254,0.2150295376777649
104,cam16,31.15204429626465,0.055844128131866455,0.18142539262771606
105,cam00,19.793142318725586,0.13144618272781372,0.31662508845329285
105,cam08,25.41349983215332,0.10359489917755127,0.2447870373725891
105,cam16,30.369298934936523,0.06029939651489258,0.1920255422592163
106,cam00,31.719308853149414,0.04899609088897705,0.20308125019073486
106,cam08,28.81511878967285,0.07465636730194092,0.21029311418533325
106,cam16,30.857101440429688,0.059058964252471924,0.18655841052532196
107,cam00,31.204294204711914,0.04802358150482178,0.19789594411849976
107,cam08,24.097402572631836,0.11772257089614868,0.26332831382751465
107,cam16,30.977214813232422,0.0567549467086792,0.18504472076892853
108,cam00,27.05082130432129,0.07268941402435303,0.2127511352300644
108,cam08,23.547243118286133,0.12182486057281494,0.2657838463783264
108,cam16,31.580202102661133,0.05523645877838135,0.1811414659023285
109,cam00,31.968786239624023,0.047778964042663574,0.199220210313797
109,cam08,21.672033309936523,0.13502520322799683,0.28518179059028625
109,cam16,31.340539932250977,0.056964755058288574,0.18725064396858215
110,cam00,27.87578582763672,0.06770360469818115,0.2094346433877945
110,cam08,23.127197265625,0.1171877384185791,0.2578721344470978
110,cam16,31.364627838134766,0.05631011724472046,0.18437756597995758
111,cam00,20.47180938720703,0.13138985633850098,0.3186717629432678
111,cam08,25.189922332763672,0.08931350708007812,0.23723913729190826
111,cam16,22.776681900024414,0.08598625659942627,0.23205214738845825
112,cam00,32.114166259765625,0.046237289905548096,0.19884644448757172
112,cam08,28.317176818847656,0.07745927572250366,0.21814745664596558
112,cam16,31.027360916137695,0.05822271108627319,0.1855400949716568
113,cam00,25.357250213623047,0.06378644704818726,0.22581994533538818
113,cam08,22.00401496887207,0.14062899351119995,0.2839653491973877
113,cam16,31.777708053588867,0.05678892135620117,0.18850743770599365
114,cam00,30.52099609375,0.051269710063934326,0.20292145013809204
114,cam08,28.232624053955078,0.08326125144958496,0.21883177757263184
114,cam16,31.186288833618164,0.05732983350753784,0.18649275600910187
115,cam00,31.57908821105957,0.04718977212905884,0.20298175513744354
115,cam08,28.713150024414062,0.07453572750091553,0.21247060596942902
115,cam16,31.355810165405273,0.058517277240753174,0.18846189975738525
116,cam00,28.551422119140625,0.05705618858337402,0.20244845747947693
116,cam08,22.422605514526367,0.130210280418396,0.27397286891937256
116,cam16,30.228553771972656,0.059416234493255615,0.18583039939403534
117,cam00,27.185773849487305,0.06411570310592651,0.22323057055473328
117,cam08,25.085025787353516,0.09506523609161377,0.24208970367908478
117,cam16,31.176340103149414,0.057485342025756836,0.1874573975801468
118,cam00,20.187463760375977,0.13068050146102905,0.3312883973121643
118,cam08,20.777042388916016,0.15559357404708862,0.3083178699016571
118,cam16,22.496429443359375,0.08615231513977051,0.22836673259735107
119,cam00,32.39359664916992,0.045659542083740234,0.2009618729352951
119,cam08,28.889026641845703,0.07309281826019287,0.21282340586185455
119,cam16,27.484329223632812,0.07303166389465332,0.20661099255084991
120,cam00,22.882793426513672,0.10617166757583618,0.28728827834129333
120,cam08,23.09963607788086,0.12631642818450928,0.2695492208003998
120,cam16,30.92588996887207,0.05447030067443848,0.1765509694814682
121,cam00,32.29923629760742,0.048501551151275635,0.20190632343292236
121,cam08,22.53993797302246,0.11545330286026001,0.25115346908569336
121,cam16,32.0406494140625,0.05376404523849487,0.18536312878131866
122,cam00,27.873306274414062,0.0626147985458374,0.21675851941108704
122,cam08,21.119564056396484,0.13753432035446167,0.28182119131088257
122,cam16,31.587879180908203,0.05403947830200195,0.1814512014389038
123,cam00,30.954017639160156,0.046455442905426025,0.2002454251050949
123,cam08,27.772449493408203,0.07472676038742065,0.2145080417394638
123,cam16,31.598678588867188,0.05533337593078613,0.18862244486808777
124,cam00,31.988258361816406,0.044522225856781006,0.19508755207061768
124,cam08,27.418514251708984,0.07809293270111084,0.2141880989074707
124,cam16,31.87183952331543,0.052847862243652344,0.1804468333721161
125,cam00,31.002546310424805,0.05039405822753906,0.20894497632980347
125,cam08,25.86027717590332,0.09412986040115356,0.23309069871902466
125,cam16,31.734630584716797,0.05280458927154541,0.18717990815639496
126,cam00,21.36854362487793,0.11044585704803467,0.2760794758796692
126,cam08,24.30306053161621,0.08545970916748047,0.23803302645683289
126,cam16,32.1289176940918,0.051932692527770996,0.18053317070007324
127,cam00,32.28074645996094,0.04568225145339966,0.19811442494392395
127,cam08,28.246479034423828,0.07244521379470825,0.2042829394340515
127,cam16,29.908239364624023,0.055408358573913574,0.18972095847129822
128,cam00,31.533931732177734,0.04427289962768555,0.19947487115859985
128,cam08,27.63695526123047,0.07677334547042847,0.21586132049560547
128,cam16,31.483869552612305,0.053318023681640625,0.18133404850959778
129,cam00,30.35094451904297,0.049495577812194824,0.2044609636068344
129,cam08,27.308788299560547,0.07862406969070435,0.2184964269399643
129,cam16,31.7906436920166,0.05357927083969116,0.18632902204990387
130,cam00,20.977697372436523,0.09954696893692017,0.2911584973335266
130,cam08,25.123807907104492,0.09416913986206055,0.23412400484085083
130,cam16,32.16239547729492,0.05031031370162964,0.18122823536396027
131,cam00,21.598854064941406,0.09149408340454102,0.26013267040252686
131,cam08,23.523273468017578,0.10909247398376465,0.2443981021642685
131,cam16,32.34333038330078,0.050993382930755615,0.18008136749267578
132,cam00,30.861923217773438,0.04743361473083496,0.19932332634925842
132,cam08,27.83291244506836,0.07247257232666016,0.19857236742973328
132,cam16,32.09587478637695,0.05179637670516968,0.1800638735294342
133,cam00,19.06983757019043,0.12744653224945068,0.33120226860046387
133,cam08,25.89021873474121,0.08377647399902344,0.22856158018112183
133,cam16,27.466726303100586,0.062074482440948486,0.20289352536201477
134,cam00,32.179718017578125,0.0432436466217041,0.19607505202293396
134,cam08,27.749711990356445,0.07743680477142334,0.22588679194450378
134,cam16,31.76250457763672,0.050859808921813965,0.17674031853675842
135,cam00,25.145835876464844,0.07629626989364624,0.24759775400161743
135,cam08,28.439939498901367,0.07285487651824951,0.20664513111114502
135,cam16,30.25182342529297,0.05507791042327881,0.18429061770439148
136,cam00,30.26275062561035,0.05409318208694458,0.20081742107868195
136,cam08,28.28775978088379,0.07376861572265625,0.20836083590984344
136,cam16,30.1043758392334,0.05336964130401611,0.18118153512477875
137,cam00,30.031139373779297,0.04599088430404663,0.20000794529914856
137,cam08,25.819997787475586,0.09245109558105469,0.23093309998512268
137,cam16,31.393404006958008,0.053786396980285645,0.18551227450370789
138,cam00,31.98895263671875,0.04495328664779663,0.19738343358039856
138,cam08,27.670129776000977,0.07806116342544556,0.20676714181900024
138,cam16,31.71361541748047,0.05321866273880005,0.18167413771152496
139,cam00,24.57826805114746,0.07899421453475952,0.27938973903656006
139,cam08,29.349401473999023,0.06767666339874268,0.20039954781532288
139,cam16,31.91737174987793,0.05259072780609131,0.18251638114452362
140,cam00,30.326549530029297,0.05051368474960327,0.19714398682117462
140,cam08,23.4364013671875,0.1026691198348999,0.23522642254829407
140,cam16,32.4600944519043,0.05117601156234741,0.18138344585895538
141,cam00,32.95333480834961,0.04361259937286377,0.19566237926483154
141,cam08,29.271564483642578,0.06737303733825684,0.20636403560638428
141,cam16,32.09146499633789,0.053406596183776855,0.1855452060699463
142,cam00,33.24925231933594,0.04284930229187012,0.19807976484298706
142,cam08,29.198793411254883,0.06474876403808594,0.19618326425552368
142,cam16,32.01241683959961,0.055405616760253906,0.19224438071250916
143,cam00,32.31343460083008,0.04297524690628052,0.19460679590702057
143,cam08,22.428869247436523,0.12283563613891602,0.2613345682621002
143,cam16,32.15680694580078,0.052342355251312256,0.18198341131210327
144,cam00,30.39794158935547,0.057119011878967285,0.20176780223846436
144,cam08,23.834543228149414,0.11388576030731201,0.25461480021476746
144,cam16,31.86948013305664,0.05349212884902954,0.18307636678218842
145,cam00,19.64070701599121,0.12173652648925781,0.30281198024749756
145,cam08,24.268474578857422,0.09452086687088013,0.23639962077140808
145,cam16,31.6863956451416,0.05384337902069092,0.18873926997184753
146,cam00,31.551424026489258,0.043649375438690186,0.19975997507572174
