iter,loss
100,0.025892053
200,0.020604122
300,0.019518992
400,0.0084492564
500,0.011292515
600,0.024741061
700,0.013032378
800,0.013587945
900,0.015104679
1000,0.009205956
1100,0.010902608
1200,0.0078449026
1300,0.0077498294
1400,0.010629333
1500,0.0080788536
1600,0.0088496562
1700,0.0098987576
1800,0.0095680607
1900,0.0090453587
2000,0.0060243956
2100,0.0058994079
2200,0.0044962224
2300,0.0060009146
2400,0.0041938699
2500,0.0065275971
2600,0.0072624348
2700,0.0048338701
2800,0.0070946529
2900,0.004077455
3000,0.0052039651
3100,0.0051900689
3200,0.0050220694
3300,0.0044444436
3400,0.0067233583
3500,0.0073267147
3600,0.0081543373
3700,0.0037495699
3800,0.0046327817
3900,0.0037744273
4000,0.0065216585
4100,0.0034573833
4200,0.004255564
4300,0.0032458375
4400,0.0062371632
4500,0.0044558151
4600,0.0050661303
4700,0.0033235354
4800,0.0073329257
4900,0.0067227734
5000,0.0056457347
5100,0.0031869644
5200,0.0032496718
5300,0.0036559165
5400,0.0063080238
5500,0.0030745845
5600,0.0042209914
5700,0.0039094263
5800,0.0030926222
5900,0.003255432
6000,0.0025309334
6100,0.0034767897
6200,0.0058153961
6300,0.0028149681
6400,0.0027812272
6500,0.0031572785
6600,0.0023776758
6700,0.0057232045
6800,0.0036785938
6900,0.0038301726
7000,0.0033857757
7100,0.002766584
7200,0.0021429984
7300,0.0050568916
7400,0.0052411505
7500,0.00481016
7600,0.0046397168
7700,0.001915294
7800,0.0044391071
7900,0.0020997904
8000,0.0028645906
8100,0.0020682362
8200,0.0025118836
8300,0.0042212191
8400,0.0049027232
8500,0.0032174969
8600,0.0017738505
8700,0.0021635934
8800,0.0020107781
8900,0.0018089125
9000,0.0030537588
9100,0.0050610201
9200,0.002355674
9300,0.0036385919
9400,0.0051622167
9500,0.0018778574
9600,0.0047353292
9700,0.0022243562
9800,0.0051019797
9900,0.0024992148
10000,0.0017387406
10100,0.0044452441
10200,0.0017368416
10300,0.0025716925
10400,0.0022867227
10500,0.0025654009
10600,0.0027830882
10700,0.0031855837
10800,0.0015566623
10900,0.0020563097
11000,0.0028459071
11100,0.0043276511
11200,0.0030172621
11300,0.0023924005
11400,0.0020072176
11500,0.0014400608
11600,0.0028453325
11700,0.0029875329
11800,0.0019938133
11900,0.002393987
12000,0.0015812224
12100,0.0039715562
12200,0.0030410311
12300,0.0016482637
12400,0.0026869874
12500,0.0016349263
12600,0.0024698402
12700,0.0027684777
12800,0.0015222882
12900,0.0027872203
13000,0.0018236768
13100,0.0019468998
13200,0.0038203928
13300,0.0023089899
13400,0.0017134927
13500,0.0028894565
13600,0.0019982215
13700,0.0017449188
13800,0.0013621112
13900,0.0016208708
14000,0.0024556869
14100,0.0014802634
14200,0.0013546217
14300,0.0020523667
14400,0.0017454919
14500,0.0023095824
14600,0.0013691633
14700,0.0027471245
14800,0.0018892204
14900,0.0019621565
15000,0.0033612254
15100,0.0012688286
15200,0.0025003201
15300,0.0018438399
15400,0.001174164
15500,0.0012358058
15600,0.0011613728
15700,0.0022675111
15800,0.0020921757
15900,0.0013842558
16000,0.0032413728
16100,0.0021317976
16200,0.0022629823
16300,0.0022225596
16400,0.0011680672
16500,0.0018062307
16600,0.0014922337
16700,0.0011478809
16800,0.0013382987
16900,0.0020086144
17000,0.0012601452
17100,0.0016271642
17200,0.00118774
17300,0.0014377913
17400,0.002136301
17500,0.00112572
17600,0.0010877829
17700,0.0013764894
17800,0.0014471277
17900,0.0021240194
18000,0.0015279009
18100,0.0011025177
18200,0.001853554
18300,0.0020380761
18400,0.0018784571
18500,0.0010594006
18600,0.0017347548
18700,0.0012416031
18800,0.0016188417
18900,0.0016676125
19000,0.0013091927
19100,0.0016119534
19200,0.0011496142
19300,0.0016543886
19400,0.0013141043
19500,0.00093272829
19600,0.0015317344
19700,0.0019527524
19800,0.0017846146
19900,0.0017820555
20000,0.0011517549
20100,0.0015810437
20200,0.0013428917
20300,0.001297139
20400,0.0018771261
20500,0.0010157712
20600,0.0026263064
20700,0.0012087384
20800,0.0012663637
20900,0.0025635301
21000,0.00096805004
21100,0.0016098258
21200,0.0016254175
21300,0.0015296597
21400,0.0016215274
21500,0.0010677768
21600,0.001725272
21700,0.00093282241
21800,0.0013376747
21900,0.0024359394
22000,0.000967503
22100,0.0016060327
22200,0.0014287201
22300,0.0015674389
22400,0.0015568474
22500,0.00091816607
22600,0.0013051028
22700,0.0014665198
22800,0.0014547212
22900,0.0025096245
23000,0.0012731234
23100,0.0009220377
23200,0.0016813469
23300,0.0012019617
23400,0.0022472581
23500,0.0014921454
23600,0.0015810626
23700,0.0010795137
23800,0.00088612468
23900,0.0014754337
24000,0.00086612691
24100,0.0022668743
24200,0.0014408043
