iter,loss
100,0.016432591
200,0.010109405
300,0.020733707
400,0.010945803
500,0.011468422
600,0.016898561
700,0.015434455
800,0.014726892
900,0.018276602
1000,0.013277431
1100,0.01478957
1200,0.013206871
1300,0.017617917
1400,0.013982611
1500,0.013577018
1600,0.014553642
1700,0.01558988
1800,0.015297663
1900,0.012710186
2000,0.013103135
2100,0.013129851
2200,0.012765625
2300,0.013071622
2400,0.012277871
2500,0.012094462
2600,0.010654962
2700,0.012048084
2800,0.012439359
2900,0.016487908
3000,0.013257829
3100,0.021171967
3200,0.016819555
3300,0.018821411
3400,0.017948756
3500,0.020280095
3600,0.016679477
3700,0.01606749
3800,0.018339848
3900,0.013119368
4000,0.01412439
*** LAST100_MEAN ***,0.01412439
