iter,loss
100,0.016704729
200,0.011715256
300,0.020129357
400,0.010541965
500,0.011363691
600,0.01663637
700,0.016387973
800,0.01463072
900,0.01668961
1000,0.012717684
1100,0.013200466
1200,0.012520665
1300,0.016371679
1400,0.012542198
1500,0.012680599
1600,0.012755379
1700,0.015018202
1800,0.013616476
1900,0.012420516
2000,0.01393985
2100,0.019856274
2200,0.013799161
2300,0.013282284
2400,0.011934531
2500,0.011834987
2600,0.0099359648
2700,0.011682742
2800,0.012194786
2900,0.014973961
3000,0.012272608
3100,0.020038564
3200,0.013498527
3300,0.014757102
3400,0.015157016
3500,0.016231291
3600,0.013650602
3700,0.013362519
3800,0.015681997
3900,0.011822899
4000,0.015277108
4100,0.01363166
4200,0.013104309
4300,0.012610838
4400,0.011921255
4500,0.020133922
4600,0.014832648
4700,0.011934122
4800,0.011211412
4900,0.01580946
5000,0.012996872
5100,0.013192828
5200,0.018707147
5300,0.01262874
5400,0.019643031
5500,0.015923936
5600,0.018979169
5700,0.013030125
5800,0.013169672
5900,0.019234177
6000,0.020030461
6100,0.018503426
6200,0.016766768
6300,0.013812669
6400,0.016447594
6500,0.01594102
6600,0.013795013
6700,0.013412682
6800,0.01431733
6900,0.014763352
7000,0.013317731
*** LAST100_MEAN ***,0.013317731
