iter,loss
100,0.012712903
200,0.010814339
300,0.015156217
400,0.013081502
500,0.010514446
600,0.015967261
700,0.014017483
800,0.013619311
900,0.015478196
1000,0.01363663
1100,0.010767113
1200,0.014216971
1300,0.011356434
1400,0.010320075
1500,0.01271723
1600,0.013529846
1700,0.010949667
1800,0.012349408
1900,0.013353718
2000,0.012097687
2100,0.013759945
2200,0.012663869
2300,0.01157257
2400,0.011966622
2500,0.01132061
2600,0.012320153
2700,0.014486668
2800,0.011803407
2900,0.015851997
3000,0.013274973
3100,0.017959226
3200,0.014712969
3300,0.016440555
3400,0.01361775
3500,0.013777745
3600,0.014418013
3700,0.013517977
3800,0.013852631
3900,0.013046832
4000,0.012998183
4100,0.012819217
4200,0.012297614
4300,0.013927661
4400,0.013740605
4500,0.011469189
4600,0.017364865
4700,0.011807207
4800,0.012821214
4900,0.014231268
5000,0.014263049
5100,0.011893837
5200,0.014639011
5300,0.011103494
5400,0.011501953
5500,0.014910219
5600,0.012892304
5700,0.012276828
5800,0.011839828
5900,0.012634788
6000,0.012243276
6100,0.020835888
6200,0.014780054
6300,0.01466199
6400,0.014380231
6500,0.017379824
6600,0.014339
6700,0.012286343
6800,0.012895186
6900,0.011808136
7000,0.012968576
*** LAST100_MEAN ***,0.012968576
