iter,loss
100,0.015855446
200,0.015357862
300,0.014361429
400,0.013308533
500,0.010814877
600,0.024594331
700,0.016770581
800,0.015071871
900,0.023633698
1000,0.015551076
1100,0.017138854
1200,0.014443969
1300,0.014643021
1400,0.012668037
1500,0.014034157
1600,0.01256605
1700,0.013884784
1800,0.01213377
1900,0.011263236
2000,0.014683879
2100,0.012212297
2200,0.012714447
2300,0.012184924
2400,0.010911136
2500,0.010611555
2600,0.019749319
2700,0.012585771
2800,0.012525358
2900,0.012686742
3000,0.01576939
3100,0.016116595
3200,0.013247278
3300,0.01544523
3400,0.012483616
3500,0.014741838
3600,0.014196845
3700,0.015325705
3800,0.01322726
3900,0.013352713
4000,0.011982227
4100,0.01393431
4200,0.01368201
4300,0.012160708
4400,0.012492853
4500,0.014352084
4600,0.014172699
4700,0.013904933
4800,0.013887791
4900,0.013715809
5000,0.012890623
5100,0.014005602
5200,0.013631592
5300,0.014016585
5400,0.013668581
5500,0.016124705
5600,0.013862804
5700,0.014720837
5800,0.016423715
5900,0.01284753
6000,0.013563173
6100,0.026249178
6200,0.014285987
6300,0.018539919
6400,0.015880207
6500,0.01516966
6600,0.014229736
6700,0.015759166
6800,0.014097519
6900,0.014053838
7000,0.011312285
*** LAST100_MEAN ***,0.011312285
