iter,loss
100,0.0085786935
200,0.0096241906
300,0.010998128
400,0.0091474568
500,0.0085062422
600,0.012714472
700,0.011340815
800,0.010835686
900,0.010438423
1000,0.0091348495
1100,0.010541784
1200,0.0092083644
1300,0.009740904
1400,0.012373237
1500,0.010598544
1600,0.010078292
1700,0.0097964434
1800,0.011395488
1900,0.0099881841
2000,0.0076213069
*** LAST100_MEAN ***,0.0076213069
