iter,loss
100,0.16121581
200,0.1368514
300,0.11661939
400,0.085001588
500,0.10089763
600,0.080452204
700,0.083006315
800,0.099052459
900,0.048485089
1000,0.079318039
1100,0.058022223
1200,0.063197762
1300,0.046291441
1400,0.04347359
1500,0.046172284
1600,0.038178101
1700,0.032452796
1800,0.027204867
1900,0.024523467
2000,0.028520662
2100,0.029346056
2200,0.037271809
2300,0.028807899
2400,0.032514621
2500,0.025206786
2600,0.022748943
2700,0.038006272
2800,0.027715795
2900,0.032399971
3000,0.033175852
3100,0.024612412
3200,0.03922927
3300,0.031902242
3400,0.028143253
3500,0.027654322
3600,0.030353975
3700,0.038016073
3800,0.024998136
3900,0.027704526
4000,0.021675445
4100,0.028644275
4200,0.023646533
4300,0.023467444
4400,0.029883564
4500,0.027277537
4600,0.02840988
4700,0.020469885
4800,0.022709573
4900,0.026650907
5000,0.019336121
*** LAST100_MEAN ***,0.019336121
