iter,loss
100,0.16132
200,0.13667345
300,0.11674735
400,0.084878318
500,0.10088459
600,0.080764197
700,0.092614308
800,0.098603308
900,0.048875451
1000,0.081463277
1100,0.052747067
1200,0.062731132
1300,0.045937005
1400,0.044485074
1500,0.042362951
1600,0.037044916
1700,0.036496051
1800,0.026468664
1900,0.024279367
2000,0.028130006
2100,0.029540656
2200,0.037714295
2300,0.032886401
2400,0.031884354
2500,0.024675973
2600,0.022726089
2700,0.036156982
2800,0.027696379
2900,0.032034125
3000,0.032715198
3100,0.023906337
3200,0.041527323
3300,0.032664534
3400,0.02740344
3500,0.034271415
3600,0.029926971
3700,0.047235288
3800,0.030206667
3900,0.031722195
4000,0.022230811
4100,0.030609377
4200,0.024319457
4300,0.023859918
4400,0.031006325
4500,0.029357947
4600,0.032184064
4700,0.023184406
4800,0.025480464
4900,0.030240925
5000,0.020285811
*** LAST100_MEAN ***,0.020285811
