iter,loss
100,0.16129597
200,0.13636106
300,0.11666979
400,0.084792487
500,0.1005374
600,0.080563568
700,0.087658659
800,0.093548983
900,0.051311471
1000,0.081069678
1100,0.056900889
1200,0.063371643
1300,0.046899114
1400,0.044406697
1500,0.047863159
1600,0.037910119
1700,0.03288855
1800,0.027701832
1900,0.02474061
2000,0.027863288
2100,0.032268334
2200,0.038528658
2300,0.02870132
2400,0.032241523
2500,0.025545813
2600,0.024626639
2700,0.040075444
2800,0.028126188
2900,0.034498073
3000,0.035200682
3100,0.022887278
3200,0.038231093
3300,0.03327591
3400,0.026483513
3500,0.028802074
3600,0.030474592
3700,0.040232107
3800,0.025943115
3900,0.029787913
4000,0.02234677
4100,0.028366908
4200,0.023170803
4300,0.023719454
4400,0.029484196
4500,0.02735899
4600,0.029416885
4700,0.022916561
4800,0.024393283
4900,0.027975686
5000,0.019472165
*** LAST100_MEAN ***,0.019472165
