iter,loss
100,0.16143152
200,0.13694307
300,0.1170584
400,0.085155003
500,0.10103583
600,0.081145003
700,0.093694523
800,0.098916098
900,0.048582606
1000,0.084808886
1100,0.058205064
1200,0.065864533
1300,0.045209527
1400,0.045136064
1500,0.049075313
1600,0.03680411
1700,0.032568563
1800,0.026887625
1900,0.024454147
2000,0.028862808
2100,0.033621669
2200,0.038797475
2300,0.028623223
2400,0.032253116
2500,0.027462527
2600,0.023638738
2700,0.041525185
2800,0.029241342
2900,0.034022767
3000,0.034880403
3100,0.024366416
3200,0.039534111
3300,0.03240335
3400,0.026893236
3500,0.030912347
3600,0.027409632
3700,0.041626237
3800,0.024577726
3900,0.029440682
4000,0.019492624
*** LAST100_MEAN ***,0.019492624
