iter,loss
100,0.16132489
200,0.13711822
300,0.11693117
400,0.085169256
500,0.10114873
600,0.080733746
700,0.092398122
800,0.10708484
900,0.047440879
1000,0.080960512
1100,0.053920038
1200,0.062926441
1300,0.047427755
1400,0.043126561
1500,0.040649481
1600,0.035491824
1700,0.029447155
1800,0.026772538
1900,0.023273271
2000,0.029001039
2100,0.0265032
2200,0.038724206
2300,0.025900085
2400,0.031837702
2500,0.023287531
2600,0.022377176
2700,0.034981295
2800,0.027824573
2900,0.032440379
3000,0.033399399
3100,0.025354099
3200,0.040498331
3300,0.033278733
3400,0.031028248
3500,0.032603685
3600,0.028630478
3700,0.03331504
3800,0.023640905
3900,0.024628717
4000,0.018944882
*** LAST100_MEAN ***,0.018944882
