iter,loss
100,0.1614016
200,0.13661095
300,0.11737378
400,0.085094608
500,0.10055761
600,0.080925286
700,0.092082083
800,0.094461121
900,0.050156191
1000,0.079554625
1100,0.057654612
1200,0.061532192
1300,0.046080232
1400,0.04325923
1500,0.046058178
1600,0.036036961
1700,0.032919567
1800,0.026502412
1900,0.024111185
2000,0.027660124
2100,0.031527046
2200,0.036202744
2300,0.02998871
2400,0.030692719
2500,0.025921781
2600,0.022488827
2700,0.041129649
2800,0.027120735
2900,0.03151872
3000,0.031588133
3100,0.02438391
3200,0.040531937
3300,0.034137413
3400,0.028597511
3500,0.03122735
3600,0.028426401
3700,0.037244976
3800,0.024397923
3900,0.026586909
4000,0.019245837
*** LAST100_MEAN ***,0.019245837
