iter,loss
100,0.018407246
200,0.017302252
300,0.019639514
400,0.017042691
500,0.030049603
600,0.026390281
700,0.020603999
800,0.022334194
900,0.016183946
1000,0.016747177
1100,0.015528422
1200,0.01980727
1300,0.01626543
1400,0.02877678
1500,0.022059621
1600,0.018133838
1700,0.017080393
1800,0.018539475
1900,0.013833697
2000,0.01701716
2100,0.013918231
2200,0.017028283
2300,0.018673567
2400,0.016580401
2500,0.016329169
2600,0.016113915
2700,0.014111246
2800,0.015721075
2900,0.015618645
3000,0.01930568
3100,0.020471159
3200,0.020030212
3300,0.021204902
3400,0.017182533
3500,0.017041892
3600,0.017412584
3700,0.016110197
3800,0.01969932
3900,0.015061343
4000,0.01610126
4100,0.013801483
4200,0.018686254
4300,0.026727289
4400,0.026541553
4500,0.013731634
4600,0.026004525
4700,0.01538015
4800,0.013666198
4900,0.013208543
5000,0.014746243
5100,0.015390578
5200,0.016961785
5300,0.014668405
5400,0.016040981
5500,0.017589893
5600,0.014886404
5700,0.025738988
5800,0.014823716
5900,0.014805295
6000,0.012725122
6100,0.020472765
6200,0.023153819
6300,0.016475666
6400,0.015995231
6500,0.01356252
6600,0.018850502
6700,0.015509578
6800,0.013103453
6900,0.016827907
7000,0.016546799
*** LAST100_MEAN ***,0.016546799
