iter,loss
100,0.0098162182
200,0.017271293
300,0.014548731
400,0.0091896933
500,0.01081091
600,0.014123802
700,0.012267753
800,0.019963112
900,0.015114975
1000,0.013965635
1100,0.013079274
1200,0.011368668
1300,0.016179938
1400,0.011148641
1500,0.013186987
1600,0.013519382
1700,0.010906557
1800,0.019649098
1900,0.01079529
2000,0.011786539
2100,0.012987686
2200,0.015536986
2300,0.012563711
2400,0.010905251
2500,0.010923082
2600,0.012338879
2700,0.010660115
2800,0.013190538
2900,0.013502111
3000,0.016006161
3100,0.014943596
3200,0.012931805
3300,0.013548491
3400,0.014190314
3500,0.015098456
3600,0.013474362
3700,0.012593009
3800,0.012499928
3900,0.01067004
4000,0.012029895
4100,0.013011578
4200,0.019841822
4300,0.013732036
4400,0.013774037
4500,0.019031227
4600,0.012364627
4700,0.010235866
4800,0.012454571
4900,0.012986705
5000,0.018494338
5100,0.011751834
5200,0.010672674
5300,0.012117465
5400,0.013729526
5500,0.012092613
5600,0.012407616
5700,0.013885828
5800,0.011552624
5900,0.010233359
6000,0.010375848
6100,0.017678831
6200,0.020587305
6300,0.015140339
6400,0.011763757
6500,0.012790184
6600,0.011108527
6700,0.01295601
6800,0.012590004
6900,0.013358572
7000,0.010763705
*** LAST100_MEAN ***,0.010763705
