iter,loss
100,0.1611546
200,0.13609472
300,0.11638384
400,0.084597223
500,0.10038584
600,0.079957813
700,0.089835294
800,0.093625233
900,0.049069148
1000,0.080050841
1100,0.056135893
1200,0.062926345
1300,0.045030814
1400,0.042577196
1500,0.04428244
1600,0.037130572
1700,0.029440163
1800,0.025843823
1900,0.024260703
2000,0.027732652
2100,0.026411433
2200,0.037135135
2300,0.02365936
2400,0.030823886
2500,0.021998089
2600,0.021489743
2700,0.031608827
2800,0.026063532
2900,0.031082716
3000,0.031773563
3100,0.023061756
3200,0.038742267
3300,0.030652255
3400,0.026021924
3500,0.027855556
3600,0.028869109
3700,0.031692665
3800,0.023383673
3900,0.024578914
4000,0.020624181
4100,0.027185153
4200,0.023180665
4300,0.021958187
4400,0.028438916
4500,0.026058476
4600,0.027337633
4700,0.019763017
4800,0.02077497
4900,0.025676554
5000,0.018876828
5100,0.027873076
5200,0.026132854
5300,0.025858682
5400,0.027055182
5500,0.017511968
5600,0.019406416
5700,0.026046762
5800,0.019452997
5900,0.020290529
6000,0.020958504
6100,0.023863319
6200,0.025403317
6300,0.021634577
6400,0.020060956
6500,0.020605912
6600,0.026082614
6700,0.017207969
6800,0.024293285
6900,0.021307439
7000,0.019743837
*** LAST100_MEAN ***,0.019743837
