iter,loss
100,0.16060314
200,0.13845371
300,0.11609448
400,0.085080519
500,0.10309374
600,0.080277428
700,0.087413773
800,0.10270795
900,0.048392445
1000,0.082092874
1100,0.057263263
1200,0.065278694
1300,0.046410352
1400,0.043040127
1500,0.043620884
1600,0.037380084
1700,0.032074697
1800,0.027116559
1900,0.02401174
2000,0.026984692
2100,0.028081071
2200,0.036734402
2300,0.025641855
2400,0.030782659
2500,0.025049139
2600,0.022760125
2700,0.038987037
2800,0.026162263
2900,0.031322654
3000,0.032083098
3100,0.02383893
3200,0.038149256
3300,0.031989407
3400,0.026192309
3500,0.02680557
3600,0.028560955
3700,0.037570789
3800,0.02444119
3900,0.02611398
4000,0.020609491
4100,0.027914472
4200,0.022690665
4300,0.022975812
4400,0.026779447
4500,0.026614055
4600,0.028247582
4700,0.019762799
4800,0.021859296
4900,0.026457701
5000,0.019228548
5100,0.027619202
5200,0.024089798
5300,0.025221381
5400,0.026512548
5500,0.017911661
5600,0.020299103
5700,0.023800278
5800,0.020209078
5900,0.026683763
6000,0.028644068
6100,0.026213745
6200,0.024639748
6300,0.021753825
6400,0.020353183
6500,0.020873625
6600,0.027541947
6700,0.01768039
6800,0.024909705
6900,0.020904807
7000,0.026223645
*** LAST100_MEAN ***,0.026223645
