iter,loss
100,0.16072483
200,0.13783234
300,0.11606947
400,0.084942058
500,0.10220991
600,0.08009927
700,0.099302545
800,0.0994699
900,0.050040845
1000,0.078453735
1100,0.054724924
1200,0.062649235
1300,0.04497458
1400,0.041734606
1500,0.043947279
1600,0.035810232
1700,0.031653557
1800,0.027787026
1900,0.02401723
2000,0.029132843
2100,0.027076147
2200,0.035787087
2300,0.028465994
2400,0.030212319
2500,0.022533691
2600,0.021516562
2700,0.035130639
2800,0.025661271
2900,0.03231293
3000,0.032540962
3100,0.024213202
3200,0.037766974
3300,0.033033203
3400,0.026975194
3500,0.02951942
3600,0.029838592
3700,0.036027439
3800,0.025235705
3900,0.026996836
4000,0.020941276
4100,0.027789634
4200,0.024267063
4300,0.023733005
4400,0.028106198
4500,0.025730696
4600,0.029286496
4700,0.021135654
4800,0.022987785
4900,0.027004968
5000,0.019807097
5100,0.026970839
5200,0.025026754
5300,0.026690502
5400,0.025986861
5500,0.0180494
5600,0.020465884
5700,0.024768893
5800,0.020441189
5900,0.022457706
6000,0.023434216
6100,0.024626911
6200,0.023396896
6300,0.022398062
6400,0.020993382
6500,0.020801187
6600,0.026904996
6700,0.017411329
6800,0.022771273
6900,0.019787401
7000,0.020931777
*** LAST100_MEAN ***,0.020931777
