iter,loss
100,0.068544984
200,0.040278405
300,0.057815515
400,0.04251495
500,0.029391486
600,0.040473592
700,0.033342
800,0.037141144
900,0.032229915
1000,0.025869576
1100,0.02613496
1200,0.018699177
1300,0.021996114
1400,0.017294925
1500,0.01938674
1600,0.017836148
1700,0.0127437
1800,0.019135348
1900,0.010605503
2000,0.013723842
2100,0.015276823
2200,0.014933804
2300,0.012062681
2400,0.017161276
2500,0.0081883091
2600,0.0097224675
2700,0.012881096
2800,0.0088872397
2900,0.0078017851
3000,0.010008097
3100,0.0098847356
3200,0.0087334178
3300,0.0090633444
3400,0.0064531472
3500,0.0073815947
3600,0.0071318899
3700,0.0069688493
3800,0.0069239363
3900,0.0056918766
4000,0.0085133109
4100,0.006121723
4200,0.0060660485
4300,0.0053899633
4400,0.004901262
4500,0.006202261
4600,0.0047161765
4700,0.0043884967
4800,0.0098131318
4900,0.0058403853
5000,0.0060289027
5100,0.0065570334
5200,0.0052416562
5300,0.0091834506
5400,0.003908284
5500,0.0054687834
5600,0.0040542651
5700,0.0037384913
5800,0.0049122274
5900,0.0044845608
6000,0.0041023511
6100,0.0047294321
6200,0.0085868035
6300,0.0045558168
6400,0.0034896878
6500,0.0042584743
6600,0.0089490861
6700,0.0033372329
6800,0.0042266389
6900,0.0038642916
7000,0.0039931252
7100,0.0040187002
7200,0.0043281489
7300,0.0040703733
7400,0.0037016105
7500,0.0033289099
7600,0.0036400482
7700,0.0059631332
7800,0.0033979532
7900,0.0034148525
8000,0.0042644143
8100,0.0025835959
8200,0.0028982158
8300,0.0058504017
8400,0.0065994058
8500,0.0025637788
8600,0.0059169647
8700,0.0026939726
8800,0.0025836877
8900,0.0055919932
9000,0.0033065418
9100,0.0069308663
9200,0.0025207363
9300,0.0038367794
9400,0.0030171501
9500,0.0023284506
9600,0.0040369057
9700,0.0028819279
9800,0.0022445591
9900,0.0029069479
10000,0.0028541903
10100,0.002793726
10200,0.0030530717
10300,0.0020236534
10400,0.0027017621
10500,0.003091549
10600,0.0029542272
10700,0.0028452321
10800,0.0025565966
10900,0.0024006576
11000,0.0026302519
11100,0.00212469
11200,0.0021343776
11300,0.0041922936
11400,0.0024591689
11500,0.0018473803
11600,0.0025881596
11700,0.0026732776
11800,0.0028733769
11900,0.0017012946
12000,0.0023627901
12100,0.0033214514
12200,0.0028154678
12300,0.0042736488
12400,0.0028399664
12500,0.0020239023
12600,0.0027626061
12700,0.001983298
12800,0.0042503709
12900,0.0027794521
13000,0.0037808581
13100,0.002330143
13200,0.0023135073
13300,0.0017792326
13400,0.0018899991
13500,0.0018990189
13600,0.002140027
13700,0.0021932616
13800,0.0022119149
13900,0.0017016532
14000,0.0018524467
14100,0.0017077248
14200,0.0017111166
14300,0.0018499419
14400,0.0033095805
14500,0.002133505
14600,0.0017862478
14700,0.0020631291
14800,0.0016610787
14900,0.0020574005
15000,0.0019808977
15100,0.0021183041
15200,0.0019882899
15300,0.0020530806
15400,0.0017215207
15500,0.002173753
15600,0.0020402069
15700,0.0014729807
15800,0.001928324
15900,0.0017948665
16000,0.0029789007
16100,0.0028779986
16200,0.0018185957
16300,0.0018280004
16400,0.0021566672
16500,0.0020613445
16600,0.0018381485
16700,0.001924866
16800,0.0019074383
16900,0.0016494845
17000,0.0017875524
17100,0.0018933227
17200,0.0015335137
17300,0.0022601918
17400,0.0015184635
17500,0.002586423
17600,0.0018223238
17700,0.0020664721
17800,0.0016951649
17900,0.0019190686
18000,0.0016628774
18100,0.0016840862
18200,0.001506899
18300,0.0025834397
18400,0.0018564716
18500,0.0017631161
18600,0.0024123513
18700,0.0017166518
18800,0.0024507686
18900,0.0014331645
19000,0.0016846796
19100,0.001670143
19200,0.0013436511
19300,0.0013918881
19400,0.0016752407
19500,0.0024544126
19600,0.0012132449
19700,0.001842381
19800,0.0013460425
19900,0.0015525436
20000,0.0012875411
20100,0.0017536269
20200,0.0013716931
20300,0.0015687997
20400,0.0013414727
20500,0.0012808337
20600,0.0013572149
20700,0.0015590091
20800,0.0015892205
20900,0.0015426659
21000,0.0012287096
21100,0.0015239925
21200,0.0016554398
21300,0.0011685478
21400,0.0011394209
21500,0.0021991218
21600,0.0015518076
21700,0.0021119488
21800,0.0015285078
21900,0.001540186
22000,0.0014410948
22100,0.0024757546
22200,0.0014941317
22300,0.0014548807
22400,0.0011374501
22500,0.0013044087
22600,0.0013968282
22700,0.0015546395
22800,0.0015539546
22900,0.0015213245
23000,0.0011863298
23100,0.0014937262
23200,0.0018324542
23300,0.001473565
23400,0.0014481943
23500,0.0012799356
23600,0.0019551388
23700,0.0014165964
23800,0.0015150048
23900,0.0014470271
24000,0.0015202434
24100,0.001437136
24200,0.0014585841
24300,0.0014067299
24400,0.0011608616
24500,0.0014321618
24600,0.0011994636
24700,0.0011596007
24800,0.001860956
24900,0.0013062587
25000,0.0018143996
25100,0.0014790924
25200,0.0013653482
25300,0.0017399841
25400,0.001129125
25500,0.0013339262
25600,0.0011732164
25700,0.0011608263
25800,0.0014412518
25900,0.0014551955
26000,0.0013596525
26100,0.001352281
26200,0.0014088264
26300,0.0013940346
26400,0.0013669461
26500,0.0017535253
26600,0.0016977829
26700,0.0011523075
26800,0.0011036295
26900,0.00099381781
27000,0.0013755662
27100,0.0015003309
27200,0.0014176115
27300,0.0013154339
27400,0.001648278
27500,0.0010814752
27600,0.0011408941
27700,0.0010880651
27800,0.0011042892
27900,0.0010880638
28000,0.0012910884
28100,0.0012635434
28200,0.0011527529
28300,0.0012301796
28400,0.001698355
28500,0.0013362293
28600,0.0014358363
28700,0.0012728646
28800,0.0010856772
28900,0.0016687533
29000,0.0013355599
29100,0.0011294263
29200,0.0013114136
29300,0.0012301747
29400,0.0013943734
29500,0.0013309659
29600,0.0013886821
29700,0.0013129404
29800,0.0013040085
29900,0.001202739
30000,0.0012035604
*** LAST100_MEAN ***,0.0012035604
