filename,psnr,d_ssim,lpips
cam00.png,25.470260620117188,0.12026369571685791,0.27026060223579407
cam09.png,21.02198600769043,0.2050725221633911,0.31627893447875977
cam19.png,22.602188110351562,0.18825381994247437,0.31659838557243347
cam00.png,25.886960983276367,0.11753308773040771,0.26635804772377014
cam09.png,21.494884490966797,0.1979934573173523,0.3026235103607178
cam19.png,17.518375396728516,0.22066181898117065,0.3522915840148926
cam00.png,25.047842025756836,0.12250959873199463,0.279134064912796
cam09.png,21.482746124267578,0.19255638122558594,0.300589382648468
cam19.png,22.967065811157227,0.17779582738876343,0.3111714720726013
cam00.png,25.870079040527344,0.11593431234359741,0.2633935809135437
cam09.png,21.54985237121582,0.1970234513282776,0.2996617555618286
cam19.png,22.003795623779297,0.1793886423110962,0.3090760111808777
cam00.png,26.103450775146484,0.11435610055923462,0.2671007513999939
cam09.png,21.411666870117188,0.20114046335220337,0.3122621178627014
cam19.png,22.694257736206055,0.184736430644989,0.3142278790473938
cam00.png,25.840730667114258,0.11532676219940186,0.26642972230911255
cam09.png,21.621217727661133,0.19815397262573242,0.30411428213119507
cam19.png,21.650205612182617,0.18957334756851196,0.31959131360054016
cam00.png,25.84878921508789,0.11416083574295044,0.2610408365726471
cam09.png,21.8625545501709,0.19624656438827515,0.30124714970588684
cam19.png,22.497079849243164,0.1805064082145691,0.3109476566314697
cam00.png,25.759553909301758,0.11304986476898193,0.26207950711250305
cam09.png,21.593975067138672,0.19839173555374146,0.30712124705314636
cam19.png,22.30000114440918,0.1817086935043335,0.30921852588653564
cam00.png,26.081138610839844,0.1153796911239624,0.2663261592388153
cam09.png,20.522369384765625,0.20391851663589478,0.3131052851676941
cam19.png,22.891010284423828,0.1790257692337036,0.314905047416687
cam00.png,25.41697883605957,0.11738109588623047,0.26903221011161804
cam09.png,21.60603141784668,0.192490816116333,0.29991140961647034
cam19.png,20.980871200561523,0.18218588829040527,0.3192140758037567
*** AVERAGE ***,22.9866,0.1671,0.2968
